日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2014-10-16,2884.72,2871.17,2917.79,2871.17,253919780,225940733952.0,1.61,-1.04,-30.23,0.58
2014-10-17,2868.18,2861.07,2882.27,2819.83,217989806,197269061632.0,2.17,-0.35,-10.1,0.49
2014-10-20,2868.83,2883.67,2884.37,2862.89,156032005,152209432576.0,0.75,0.79,22.6,0.35
2014-10-21,2882.6,2858.22,2889.32,2856.74,164055096,155898613760.0,1.13,-0.88,-25.45,0.37
2014-10-22,2859.02,2835.9,2873.03,2834.31,150017001,146265341952.0,1.35,-0.78,-22.32,0.34
2014-10-23,2831.43,2804.92,2841.84,2798.88,168504241,151591063552.0,1.51,-1.09,-30.98,0.38
2014-10-24,2806.83,2803.97,2820.11,2796.66,131308764,120932364288.0,0.84,-0.03,-0.95,0.3
2014-10-27,2790.99,2791.95,2795.01,2774.08,129866033,121225252864.0,0.75,-0.43,-12.02,0.29
2014-10-28,2797.26,2851.49,2851.59,2797.26,176636068,167025451008.0,1.95,2.13,59.54,0.4
2014-10-29,2859.8,2891.78,2901.11,2850.49,264192732,240957710336.0,1.78,1.41,40.29,0.6
2014-10-30,2890.46,2906.43,2913.39,2883.3,288794957,237643489280.0,1.04,0.51,14.65,0.65
2014-10-31,2911.32,2937.91,2940.89,2896.6,330841469,273786830848.0,1.52,1.08,31.48,0.75
2014-11-03,2945.27,2948.73,2958.25,2934.26,297998664,242966929408.0,0.82,0.37,10.82,0.68
2014-11-04,2947.46,2944.87,2953.95,2932.15,312054656,246468747264.0,0.74,-0.13,-3.86,0.71
2014-11-05,2948.17,2935.44,2950.77,2928.91,275170435,227283169280.0,0.74,-0.32,-9.43,0.62
2014-11-06,2936.39,2942.71,2944.18,2912.38,229301857,199066386432.0,1.08,0.25,7.27,0.52
2014-11-07,2945.8,2931.22,2975.87,2917.28,304962196,274056409088.0,1.99,-0.39,-11.49,0.69
2014-11-10,2956.2,2993.08,2993.08,2940.99,311842655,272916176896.0,1.78,2.11,61.86,0.71
2014-11-11,3004.91,2961.25,3021.92,2933.5,430218258,370749349888.0,2.95,-1.06,-31.83,0.98
2014-11-12,2947.72,3005.31,3005.31,2941.77,257546990,229903904768.0,2.15,1.49,44.06,0.58
2014-11-13,3007.56,2985.69,3016.49,2970.43,306879112,281968410624.0,1.53,-0.65,-19.62,0.7
2014-11-14,2973.42,2984.71,2986.0,2958.92,230803773,211278598144.0,0.91,-0.03,-0.98,0.52
2014-11-17,3014.25,2981.62,3015.77,2976.1,226917317,217781370880.0,1.33,-0.1,-3.09,0.51
2014-11-18,2978.92,2961.99,2986.56,2953.22,206431857,186899013632.0,1.12,-0.66,-19.63,0.47
2014-11-19,2959.35,2961.55,2975.46,2952.98,190311690,181874163712.0,0.76,-0.01,-0.44,0.43
2014-11-20,2952.43,2959.63,2968.21,2946.41,165826619,158718107648.0,0.74,-0.06,-1.92,0.38
2014-11-21,2960.15,3007.51,3008.81,2954.91,223894902,218417659904.0,1.82,1.62,47.88,0.51
2014-11-24,3043.02,3076.17,3094.46,3030.03,398355325,383582216192.0,2.14,2.28,68.66,0.9
2014-11-25,3077.99,3119.51,3119.51,3071.12,330381714,320077672448.0,1.57,1.41,43.34,0.75
2014-11-26,3129.11,3154.84,3155.13,3120.1,353842583,356761395200.0,1.12,1.13,35.33,0.8
2014-11-27,3169.05,3187.29,3187.29,3149.45,386052096,386597830656.0,1.2,1.03,32.45,0.88
2014-11-28,3186.53,3231.13,3231.63,3170.37,500685414,460748861440.0,1.92,1.38,43.84,1.14
2014-12-01,3245.21,3233.78,3269.28,3219.94,481410806,459702378496.0,1.53,0.08,2.65,1.09
2014-12-02,3222.29,3331.89,3348.94,3219.08,470872328,458812956672.0,4.02,3.03,98.11,1.07
2014-12-03,3343.16,3378.57,3424.85,3317.48,619103675,628987146240.0,3.22,1.4,46.68,1.4
2014-12-04,3386.1,3511.22,3511.73,3380.67,578934902,602860941312.0,3.88,3.93,132.65,1.31
2014-12-05,3545.83,3507.71,3581.76,3390.4,697318236,747185303552.0,5.45,-0.1,-3.51,1.58
2014-12-08,3489.93,3627.15,3644.22,3456.42,636864346,688826654720.0,5.35,3.41,119.44,1.44
2014-12-09,3607.38,3468.84,3747.64,3439.86,830483251,920720744448.0,8.49,-4.36,-158.31,1.88
2014-12-10,3477.85,3594.57,3600.56,3432.06,556330381,620853526528.0,4.86,3.62,125.73,1.26
2014-12-11,3563.13,3576.66,3634.51,3542.13,506961318,545184071680.0,2.57,-0.5,-17.91,1.15
2014-12-12,3577.07,3591.82,3626.18,3563.77,417628155,466278912000.0,1.74,0.42,15.16,0.95
2014-12-15,3576.98,3627.61,3635.82,3551.03,419874867,475492974592.0,2.36,1.0,35.79,0.95
2014-12-16,3632.18,3702.13,3702.13,3618.79,483240671,569796681728.0,2.3,2.05,74.52,1.1
2014-12-17,3718.86,3739.99,3748.79,3658.72,581275279,678326800384.0,2.43,1.02,37.86,1.32
2014-12-18,3737.64,3728.14,3771.9,3707.34,463109204,539532816384.0,1.73,-0.32,-11.85,1.05
2014-12-19,3727.3,3752.48,3762.18,3651.81,544598735,584472674304.0,2.96,0.65,24.34,1.23
2014-12-22,3763.09,3722.52,3789.61,3688.11,701129196,698655662080.0,2.7,-0.8,-29.96,1.59
2014-12-23,3687.78,3645.74,3753.21,3638.41,465018680,481670168576.0,3.08,-2.06,-76.78,1.05
2014-12-24,3654.93,3580.81,3667.44,3537.51,403595333,434792505344.0,3.56,-1.78,-64.93,0.92
2014-12-25,3603.52,3684.9,3685.28,3579.41,399566172,430223544320.0,2.96,2.91,104.09,0.91
2014-12-26,3692.65,3785.51,3791.41,3684.26,490400837,557959020544.0,2.91,2.73,100.61,1.11
2014-12-29,3834.0,3783.5,3848.31,3737.16,545711278,641061421056.0,2.94,-0.05,-2.01,1.24
2014-12-30,3777.88,3768.65,3800.79,3739.7,427144200,508815437824.0,1.61,-0.39,-14.85,0.97
2014-12-31,3772.53,3839.39,3846.0,3763.9,439617659,508196913152.0,2.18,1.88,70.74,1.0
2015-01-05,3868.72,3944.36,3968.61,3852.91,579985702,659192848384.0,3.01,2.73,104.97,1.32
2015-01-06,3912.46,3955.21,3981.38,3889.72,544716682,638857687040.0,2.32,0.28,10.85,1.24
2015-01-07,3937.23,3958.94,3980.78,3916.37,416241725,510518800384.0,1.63,0.09,3.73,0.94
2015-01-08,3963.03,3881.92,3971.91,3871.8,390637663,464352948224.0,2.53,-1.95,-77.02,0.89
2015-01-09,3868.87,3865.42,3998.17,3860.55,440623480,535600844800.0,3.55,-0.43,-16.5,1.0
2015-01-12,3848.98,3824.61,3872.22,3778.53,344593605,423620644864.0,2.42,-1.06,-40.81,0.78
2015-01-13,3819.09,3837.99,3865.9,3816.77,255847731,335507746816.0,1.28,0.35,13.38,0.58
2015-01-14,3845.11,3823.96,3867.35,3793.72,263099008,324501753856.0,1.92,-0.37,-14.03,0.6
2015-01-15,3823.52,3919.5,3919.5,3809.2,305697851,385025953792.0,2.88,2.5,95.54,0.69
2015-01-16,3931.23,3957.55,3979.61,3919.69,367188457,460240310272.0,1.53,0.97,38.05,0.83
2015-01-19,3748.05,3686.08,3833.09,3655.93,434841546,487935864832.0,4.48,-6.86,-271.47,0.99
2015-01-20,3674.86,3753.67,3765.21,3669.47,389781184,495755059200.0,2.6,1.83,67.59,0.88
2015-01-21,3776.78,3903.34,3910.5,3770.52,448095639,563228676096.0,3.73,3.99,149.67,1.02
2015-01-22,3906.17,3932.65,3939.78,3880.68,374266220,479804432384.0,1.51,0.75,29.31,0.85
2015-01-23,3945.86,3925.88,3980.24,3903.36,379612511,485923450880.0,1.95,-0.17,-6.77,0.86
2015-01-26,3934.65,3977.93,3980.41,3923.1,341064996,435601358848.0,1.46,1.33,52.05,0.77
2015-01-27,3984.44,3953.52,3987.92,3884.92,401987164,497154547712.0,2.59,-0.61,-24.41,0.91
2015-01-28,3927.81,3906.89,3963.64,3893.74,318606628,402582659072.0,1.77,-1.18,-46.63,0.72
2015-01-29,3857.18,3864.38,3889.44,3837.72,296157440,354802544640.0,1.32,-1.09,-42.51,0.67
2015-01-30,3877.99,3813.4,3896.17,3811.83,277072430,337441390592.0,2.18,-1.32,-50.98,0.63
2015-02-02,3741.24,3743.43,3794.41,3731.31,267055562,312666681344.0,1.65,-1.83,-69.97,0.61
2015-02-03,3774.98,3829.2,3831.74,3754.3,268278656,339665952768.0,2.07,2.29,85.77,0.61
2015-02-04,3838.73,3795.75,3866.09,3793.65,272231066,348881162240.0,1.89,-0.87,-33.45,0.62
2015-02-05,3876.53,3762.04,3876.97,3762.04,338754964,426500485120.0,3.03,-0.89,-33.71,0.77
2015-02-06,3747.56,3696.15,3764.95,3670.83,268941796,317030330368.0,2.5,-1.75,-65.89,0.61
2015-02-09,3689.14,3718.23,3747.21,3680.22,228227259,292025065472.0,1.81,0.6,22.08,0.52
2015-02-10,3717.14,3781.64,3781.92,3712.34,214282857,271984848896.0,1.87,1.71,63.41,0.49
2015-02-11,3790.27,3814.77,3824.1,3787.47,202673336,264457658368.0,0.97,0.88,33.13,0.46
2015-02-12,3816.81,3828.98,3838.65,3791.58,218773466,277546725376.0,1.23,0.37,14.21,0.5
2015-02-13,3846.99,3866.72,3902.42,3845.92,283396339,357853544448.0,1.48,0.99,37.74,0.64
2015-02-16,3872.56,3908.89,3912.15,3868.8,247946918,335808913408.0,1.12,1.09,42.17,0.56
2015-02-17,3922.17,3934.95,3946.66,3921.75,246267185,321759322112.0,0.64,0.67,26.06,0.56
2015-02-25,3943.56,3898.49,3943.56,3883.18,249089966,321704886272.0,1.53,-0.93,-36.46,0.56
2015-02-26,3893.8,3981.35,3983.73,3879.09,320249183,393520259072.0,2.68,2.13,82.86,0.73
2015-02-27,3981.34,3995.43,4012.86,3978.0,319347121,397199196160.0,0.88,0.35,14.08,0.72
2015-03-02,4028.73,4040.31,4040.57,3994.25,375411456,493779918848.0,1.16,1.12,44.88,0.85
2015-03-03,4019.59,3960.18,4019.59,3956.66,408819753,527569350656.0,1.56,-1.98,-80.13,0.93
2015-03-04,3965.01,3995.3,3999.07,3955.83,318890314,416901185536.0,1.09,0.89,35.12,0.72
2015-03-05,3981.32,3966.84,3984.93,3936.9,338467896,439099830272.0,1.2,-0.71,-28.46,0.77
2015-03-06,3971.76,3938.72,3984.64,3933.69,290831780,376844636160.0,1.28,-0.71,-28.12,0.66
2015-03-09,3911.68,4001.29,4007.02,3880.16,332642624,405661499392.0,3.22,1.59,62.57,0.75
2015-03-10,3990.15,3998.73,4027.63,3984.49,297182715,381014286336.0,1.08,-0.06,-2.56,0.67
2015-03-11,4001.74,3999.63,4038.23,3985.99,288410278,367267946496.0,1.31,0.02,0.9,0.65
2015-03-12,4028.6,4054.98,4060.23,4010.99,367486098,457463918592.0,1.23,1.38,55.35,0.83
2015-03-13,4066.74,4087.65,4099.68,4064.22,342094597,424578662400.0,0.87,0.81,32.67,0.78
2015-03-16,4114.44,4193.01,4193.04,4099.95,412496627,547921408000.0,2.28,2.58,105.36,0.94
2015-03-17,4221.62,4253.15,4260.02,4204.04,544209004,690500263936.0,1.34,1.43,60.14,1.23
2015-03-18,4264.07,4345.52,4345.52,4257.7,579806359,705730727936.0,2.06,2.17,92.37,1.31
2015-03-19,4350.67,4350.04,4365.44,4312.11,558420618,689311805440.0,1.23,0.1,4.52,1.27
2015-03-20,4361.65,4405.46,4423.37,4347.19,553979871,762945437696.0,1.75,1.27,55.42,1.26
2015-03-23,4437.74,4500.11,4500.33,4437.74,562898053,769320919040.0,1.42,2.15,94.65,1.28
2015-03-24,4511.25,4506.08,4520.15,4389.57,665648192,878308024320.0,2.9,0.13,5.97,1.51
2015-03-25,4497.71,4493.4,4527.23,4458.19,549544300,757432332288.0,1.53,-0.28,-12.68,1.25
2015-03-26,4474.41,4492.26,4540.9,4439.19,510682696,715076894720.0,2.26,-0.03,-1.14,1.16
2015-03-27,4498.8,4524.54,4542.4,4476.55,425217047,582996480000.0,1.47,0.72,32.28,0.96
2015-03-30,4551.19,4635.79,4648.67,4551.19,591516567,784523292672.0,2.15,2.46,111.25,1.34
2015-03-31,4683.46,4606.9,4704.88,4593.09,605971638,851415048192.0,2.41,-0.62,-28.89,1.37
2015-04-01,4613.07,4697.13,4710.7,4605.0,484431657,704078155776.0,2.29,1.96,90.23,1.1
2015-04-02,4725.24,4721.89,4732.98,4656.47,506721436,737246838784.0,1.63,0.53,24.76,1.15
2015-04-03,4700.36,4780.42,4780.45,4684.83,491427328,731270692864.0,2.03,1.24,58.53,1.11
2015-04-07,4824.78,4886.49,4886.89,4815.03,596267489,850701164544.0,1.5,2.22,106.07,1.35
2015-04-08,4908.83,4905.89,4920.74,4807.76,648172442,966020169728.0,2.31,0.4,19.4,1.47
2015-04-09,4925.02,4867.33,4926.68,4780.96,622454651,942262112256.0,2.97,-0.79,-38.56,1.41
2015-04-10,4853.48,4971.36,4978.97,4831.42,509693135,769026928640.0,3.03,2.14,104.03,1.16
2015-04-13,5019.46,5064.49,5076.47,4990.21,612638024,895521923072.0,1.74,1.87,93.13,1.39
2015-04-14,5074.75,5077.97,5119.39,5021.05,617622623,900273471488.0,1.94,0.27,13.48,1.4
2015-04-15,5074.11,4974.25,5082.58,4972.84,639365156,863306366976.0,2.16,-2.04,-103.72,1.45
2015-04-16,4936.44,5102.57,5110.1,4908.31,565849807,794808037376.0,4.06,2.58,128.32,1.28
2015-04-17,5167.83,5182.36,5217.98,5139.06,743912489,1000000000000.0,1.55,1.56,79.79,1.69
2015-04-20,5195.37,5096.54,5255.23,5066.86,901035131,1000000000000.0,3.63,-1.66,-85.82,2.04
2015-04-21,5097.6,5224.72,5224.72,5084.57,660125402,957813518336.0,2.75,2.52,128.18,1.5
2015-04-22,5251.38,5360.98,5362.05,5251.38,715370701,1000000000000.0,2.12,2.61,136.26,1.62
2015-04-23,5389.79,5377.43,5416.7,5316.41,695425925,1075132575744.0,1.87,0.31,16.45,1.58
2015-04-24,5313.84,5347.64,5376.15,5253.78,663680612,1025300611072.0,2.28,-0.55,-29.79,1.5
2015-04-27,5404.61,5450.23,5458.97,5373.41,698762076,1073224376320.0,1.6,1.92,102.59,1.58
2015-04-28,5456.96,5352.5,5463.88,5307.52,792896184,1163987189760.0,2.87,-1.79,-97.73,1.8
2015-04-29,5333.76,5407.9,5429.16,5305.49,540131707,850090131456.0,2.31,1.04,55.4,1.22
2015-04-30,5425.16,5395.31,5460.87,5395.03,546381335,865410351104.0,1.22,-0.23,-12.59,1.24
2015-05-04,5405.98,5433.54,5443.99,5339.4,514048453,800722362368.0,1.94,0.71,38.23,1.17
2015-05-05,5429.79,5221.92,5429.79,5196.0,604643901,897935101952.0,4.3,-3.89,-211.62,1.37
2015-05-06,5249.75,5165.58,5334.97,5119.26,505387638,805332254720.0,4.13,-1.08,-56.34,1.15
2015-05-07,5131.86,5065.49,5157.35,5061.24,410330145,606412877824.0,1.86,-1.94,-100.09,0.93
2015-05-08,5117.98,5190.84,5191.47,5061.05,421295542,655244349440.0,2.57,2.47,125.35,0.96
2015-05-11,5226.5,5362.57,5362.95,5179.35,522410729,851715629056.0,3.54,3.31,171.73,1.18
2015-05-12,5370.44,5442.53,5443.11,5339.09,542902953,908155052032.0,1.94,1.49,79.96,1.23
2015-05-13,5437.3,5432.97,5478.78,5385.69,545716864,907784876032.0,1.71,-0.18,-9.56,1.24
2015-05-14,5433.45,5416.47,5455.99,5376.14,486743004,785387163648.0,1.47,-0.3,-16.5,1.1
2015-05-15,5404.1,5335.77,5404.1,5294.98,472144742,763519545344.0,2.01,-1.49,-80.7,1.07
2015-05-18,5303.69,5329.83,5373.84,5285.46,409625879,689433939968.0,1.66,-0.11,-5.94,0.93
2015-05-19,5336.12,5496.94,5503.4,5336.12,466540544,795090153472.0,3.14,3.14,167.11,1.06
2015-05-20,5522.71,5543.53,5640.99,5522.71,554136714,931393482752.0,2.15,0.85,46.59,1.26
2015-05-21,5562.55,5674.82,5675.5,5544.75,492232527,845266235392.0,2.36,2.37,131.29,1.12
2015-05-22,5744.24,5793.45,5794.71,5689.43,678354591,1128001961984.0,1.86,2.09,118.63,1.54
2015-05-25,5780.84,5961.35,5961.74,5774.85,694200525,1172810891264.0,3.23,2.9,167.9,1.57
2015-05-26,6008.98,6102.07,6102.27,5933.21,726463652,1256463269888.0,2.84,2.36,140.72,1.65
2015-05-27,6124.69,6109.77,6137.92,6011.45,703410913,1226270834688.0,2.07,0.13,7.7,1.6
2015-05-28,6104.48,5713.43,6156.9,5709.87,829923123,1357732970496.0,7.32,-6.49,-396.34,1.88
2015-05-29,5714.04,5736.51,5835.41,5499.01,626651497,1001701756928.0,5.89,0.4,23.08,1.42
2015-06-01,5772.37,6021.97,6022.52,5751.15,603519877,989973671936.0,4.73,4.98,285.46,1.37
2015-06-02,6052.9,6162.93,6163.75,6011.47,626207421,1071666307072.0,2.53,2.34,140.96,1.42
2015-06-03,6190.56,6164.61,6208.89,6047.23,623317842,1094572797952.0,2.62,0.03,1.68,1.41
2015-06-04,6175.92,6192.99,6199.15,5809.36,694227476,1151276548096.0,6.32,0.46,28.38,1.57
2015-06-05,6280.19,6265.08,6324.19,6118.06,794835804,1339491418112.0,3.33,1.16,72.09,1.8
2015-06-08,6290.96,6345.76,6365.0,6196.61,872943821,1407316590592.0,2.69,1.29,80.68,1.98
2015-06-09,6363.09,6312.99,6372.14,6232.08,755611730,1236674936832.0,2.21,-0.52,-32.77,1.71
2015-06-10,6249.49,6340.71,6414.25,6194.02,626756040,1086630412288.0,3.49,0.44,27.72,1.42
2015-06-11,6339.59,6366.78,6373.35,6282.11,582706734,1042383413248.0,1.44,0.41,26.07,1.32
2015-06-12,6395.68,6422.07,6447.62,6355.31,640786972,1119646384128.0,1.45,0.87,55.29,1.45
2015-06-15,6445.37,6290.77,6452.7,6274.37,681623081,1192128610304.0,2.78,-2.04,-131.3,1.55
2015-06-16,6222.21,6082.55,6247.66,6022.99,591179479,1014512902144.0,3.57,-3.31,-208.22,1.34
2015-06-17,6086.21,6182.2,6203.67,5923.13,557163773,911404511232.0,4.61,1.64,99.65,1.26
2015-06-18,6155.22,5945.73,6179.91,5941.09,518747753,863040065536.0,3.86,-3.83,-236.47,1.18
2015-06-19,5832.17,5573.44,5905.2,5570.78,495953354,779949105152.0,5.62,-6.26,-372.29,1.12
2015-06-23,5570.83,5706.92,5707.39,5310.84,506133783,792180543488.0,7.11,2.39,133.48,1.15
2015-06-24,5743.58,5823.12,5825.62,5655.94,592848164,916016857088.0,2.97,2.04,116.2,1.34
2015-06-25,5850.09,5616.62,5868.09,5560.85,610209364,955075661824.0,5.28,-3.55,-206.5,1.38
2015-06-26,5448.66,5166.2,5508.94,5115.5,591716375,860165795840.0,7.0,-8.02,-450.42,1.34
2015-06-29,5290.61,4943.37,5296.43,4760.58,707315261,995308363776.0,10.37,-4.31,-222.83,1.6
2015-06-30,4886.43,5249.52,5252.51,4693.76,722613821,1022769262592.0,11.3,6.19,306.15,1.64
2015-07-01,5179.6,4981.6,5327.27,4964.83,603018836,910972981248.0,6.9,-5.1,-267.92,1.37
2015-07-02,5002.96,4761.34,5026.66,4664.01,614036029,829934182400.0,7.28,-4.42,-220.26,1.39
2015-07-03,4633.22,4494.2,4824.18,4393.41,585406843,750124990464.0,9.05,-5.61,-267.14,1.33
2015-07-06,4853.87,4566.63,4853.87,4368.26,878848901,1074731266048.0,10.81,1.61,72.43,1.99
2015-07-07,4421.83,4426.12,4495.96,4274.56,793500959,926719520768.0,4.85,-3.08,-140.51,1.8
2015-07-08,4141.53,4178.86,4270.66,4109.34,856807875,946455089152.0,3.64,-5.59,-247.26,1.94
2015-07-09,4131.21,4424.08,4451.1,4071.16,599686359,678518501376.0,9.09,5.87,245.22,1.36
2015-07-10,4475.23,4657.53,4717.65,4448.2,572842998,721507213312.0,6.09,5.28,233.45,1.3
2015-07-13,4734.17,4823.01,4877.81,4674.56,626669865,833983332352.0,4.36,3.55,165.48,1.42
2015-07-14,4823.07,4768.93,4927.63,4713.39,621805711,847399178240.0,4.44,-1.12,-54.08,1.41
2015-07-15,4729.13,4569.74,4762.67,4511.99,586224026,745798656000.0,5.26,-4.18,-199.19,1.33
2015-07-16,4544.72,4625.21,4706.79,4422.09,472544425,610571362304.0,6.23,1.21,55.47,1.07
2015-07-17,4655.93,4825.09,4866.4,4639.71,470484500,643991248896.0,4.9,4.32,199.88,1.07
2015-07-20,4834.98,4853.83,4927.47,4777.07,514805312,736036454400.0,3.12,0.6,28.74,1.17
2015-07-21,4793.56,4876.37,4917.2,4757.83,461472538,654658158592.0,3.28,0.46,22.54,1.05
2015-07-22,4859.63,4886.41,4911.96,4795.73,480111844,692294213632.0,2.38,0.21,10.04,1.09
2015-07-23,4889.65,5004.19,5019.06,4874.37,531966725,757716770816.0,2.96,2.41,117.78,1.21
2015-07-24,5012.81,4920.46,5070.95,4889.26,588993249,855685308416.0,3.63,-1.67,-83.73,1.34
2015-07-27,4823.46,4514.93,4915.53,4513.27,536794555,755759595520.0,8.18,-8.24,-405.53,1.22
2015-07-28,4360.53,4483.49,4583.68,4264.53,563821548,748203393024.0,7.07,-0.7,-31.44,1.28
2015-07-29,4527.58,4647.06,4649.7,4423.78,409718090,579310555136.0,5.04,3.65,163.57,0.93
2015-07-30,4627.47,4513.3,4705.05,4497.09,413477366,604678598656.0,4.48,-2.88,-133.76,0.94
2015-07-31,4462.85,4501.57,4565.52,4441.02,330210903,469075566592.0,2.76,-0.26,-11.73,0.75
2015-08-03,4438.61,4479.43,4493.08,4379.45,358169618,474752884736.0,2.52,-0.49,-22.14,0.81
2015-08-04,4479.25,4647.72,4647.81,4455.17,337416876,464253743104.0,4.3,3.76,168.29,0.77
2015-08-05,4637.49,4562.63,4677.6,4544.53,320484037,458846732288.0,2.86,-1.83,-85.09,0.73
2015-08-06,4478.61,4525.41,4589.24,4466.16,237336975,332883828736.0,2.7,-0.82,-37.22,0.54
2015-08-07,4568.35,4626.03,4642.49,4558.18,292818816,417142190080.0,1.86,2.22,100.62,0.66
2015-08-10,4675.7,4839.04,4860.88,4659.03,452097910,632501551104.0,4.36,4.6,213.01,1.03
2015-08-11,4839.83,4831.57,4887.69,4799.34,484469015,680071118848.0,1.83,-0.15,-7.47,1.1
2015-08-12,4781.53,4772.54,4850.29,4771.43,387826842,557730959360.0,1.63,-1.22,-59.03,0.88
2015-08-13,4759.03,4856.09,4856.39,4716.01,376487263,536594530304.0,2.94,1.75,83.55,0.85
2015-08-14,4886.04,4870.31,4918.97,4843.77,414106068,602442719232.0,1.55,0.29,14.22,0.94
2015-08-17,4855.47,4907.87,4910.94,4810.54,418952919,601177264128.0,2.06,0.77,37.56,0.95
2015-08-18,4916.97,4584.34,4926.15,4573.63,504276769,720249634816.0,7.18,-6.59,-323.53,1.14
2015-08-19,4469.08,4665.84,4687.39,4369.03,431672090,588659019776.0,6.94,1.78,81.5,0.98
2015-08-20,4619.83,4511.99,4667.44,4511.99,350482432,486078373888.0,3.33,-3.3,-153.85,0.79
2015-08-21,4444.23,4293.81,4500.75,4280.94,352547497,461288427520.0,4.87,-4.84,-218.18,0.8
2015-08-24,4119.97,3928.51,4137.58,3920.81,347628874,396630540288.0,5.05,-8.51,-365.3,0.79
2015-08-25,3669.76,3644.8,3805.76,3623.47,380243597,408963145728.0,4.64,-7.22,-283.71,0.86
2015-08-26,3659.06,3588.29,3804.61,3514.64,457467832,490304823296.0,7.96,-1.55,-56.51,1.04
2015-08-27,3662.33,3775.0,3776.21,3566.29,392227269,426878234624.0,5.85,5.2,186.71,0.89
2015-08-28,3825.75,3955.33,3964.3,3800.75,442256942,497128386560.0,4.33,4.78,180.33,1.0
2015-08-31,3917.52,3929.9,3931.66,3800.83,396508954,454907727872.0,3.31,-0.64,-25.43,0.9
2015-09-01,3859.21,3854.53,3868.01,3718.29,451126459,464206290944.0,3.81,-1.92,-75.37,1.02
2015-09-02,3687.08,3849.52,3887.96,3679.39,462822136,479626588160.0,5.41,-0.13,-5.01,1.05
2015-09-07,3845.51,3757.75,3940.33,3740.85,306671503,344882229248.0,5.18,-2.38,-91.77,0.7
2015-09-08,3725.74,3867.09,3874.23,3669.52,240109468,267875680256.0,5.45,2.91,109.34,0.54
2015-09-09,3881.91,3951.74,3984.5,3865.13,370565248,443934273536.0,3.09,2.19,84.65,0.84
2015-09-10,3890.1,3897.95,3953.2,3875.67,251298148,297340063744.0,1.96,-1.36,-53.79,0.57
2015-09-11,3888.68,3898.59,3933.46,3853.9,201119537,243611635712.0,2.04,0.02,0.64,0.46
2015-09-14,3922.81,3766.8,3931.21,3684.01,324570916,364270559232.0,6.34,-3.38,-131.79,0.74
2015-09-15,3678.47,3600.72,3723.41,3584.24,236983066,243449012224.0,3.69,-4.41,-166.08,0.54
2015-09-16,3600.7,3796.16,3830.37,3583.03,264662917,281619935232.0,6.87,5.43,195.44,0.6
2015-09-17,3773.61,3715.62,3861.16,3715.62,297237609,335564943360.0,3.83,-2.12,-80.54,0.67
2015-09-18,3737.36,3739.85,3767.41,3703.68,190555592,216364130304.0,1.72,0.65,24.23,0.43
2015-09-21,3703.86,3824.13,3827.86,3691.27,228222597,268436414464.0,3.65,2.25,84.28,0.52
2015-09-22,3829.91,3857.51,3895.76,3820.2,264911608,314981412864.0,1.98,0.87,33.38,0.6
2015-09-23,3798.99,3782.22,3838.97,3763.56,224418765,258769117184.0,1.95,-1.95,-75.29,0.51
2015-09-24,3799.78,3816.14,3830.78,3776.99,195301430,232815267840.0,1.42,0.9,33.92,0.44
2015-09-25,3802.3,3736.3,3823.97,3704.7,220361311,252879339520.0,3.13,-2.09,-79.84,0.5
2015-09-28,3733.59,3764.59,3766.81,3683.7,141956626,169190600704.0,2.22,0.76,28.29,0.32
2015-09-29,3708.62,3691.54,3729.85,3668.65,155730127,178321666048.0,1.63,-1.94,-73.05,0.35
2015-09-30,3711.82,3714.97,3737.85,3691.69,135057019,165461635072.0,1.25,0.63,23.43,0.31
2015-10-08,3850.51,3835.62,3875.8,3822.89,226989087,281773846528.0,1.42,3.25,120.65,0.51
2015-10-09,3840.0,3888.68,3902.98,3830.17,224064164,267397795840.0,1.9,1.38,53.06,0.51
2015-10-12,3904.04,4020.93,4065.0,3900.2,375020344,458579017728.0,4.24,3.4,132.25,0.85
2015-10-13,3992.06,4033.23,4041.48,3981.4,278411308,341987446784.0,1.49,0.31,12.3,0.63
2015-10-14,4016.57,3987.53,4051.6,3982.69,278056389,337131876352.0,1.71,-1.13,-45.7,0.63
2015-10-15,3979.98,4089.9,4089.93,3979.69,302953367,378616885248.0,2.76,2.57,102.37,0.69
2015-10-16,4116.63,4149.57,4153.05,4082.23,373474678,466867302400.0,1.73,1.46,59.67,0.85
2015-10-19,4166.2,4149.63,4193.17,4106.85,363614676,468110872576.0,2.08,0.0,0.06,0.82
2015-10-20,4141.95,4205.59,4205.59,4121.4,317087900,417840324608.0,2.03,1.35,55.96,0.72
2015-10-21,4207.67,4041.04,4224.71,3991.25,460245230,565069062144.0,5.55,-3.91,-164.55,1.04
2015-10-22,4023.66,4127.21,4133.42,4013.9,319776481,407606181888.0,2.96,2.13,86.17,0.73
2015-10-23,4146.32,4196.1,4210.18,4124.62,357193441,478385188864.0,2.07,1.67,68.89,0.81
2015-10-26,4246.82,4219.44,4253.5,4179.22,367553577,506606088192.0,1.77,0.56,23.34,0.83
2015-10-27,4191.98,4230.21,4242.95,4084.57,339497423,449824870400.0,3.75,0.26,10.77,0.77
2015-10-28,4207.13,4142.24,4241.4,4130.85,303701317,407421726720.0,2.61,-2.08,-87.97,0.69
